2025-09-13 18:34:15,500 - INFO - 🔬 Starting experiment: r1c3_single_cls_5_seed_42
2025-09-13 18:34:15,500 - INFO - 📁 Experiment directory: experiments/r1c3_single_cls_5_seed_42_20250913_183415
2025-09-13 18:34:15,500 - INFO - 🎲 Random seed: 42
2025-09-13 18:34:15,500 - INFO - 🔒 Deterministic mode: True
2025-09-13 18:34:15,500 - INFO - Using device: cuda
2025-09-13 18:34:15,500 - INFO - Total GPU Memory: 25.16 GB
2025-09-13 18:34:15,513 - INFO - 🧪 Fusion: Using cross-attention dynamic fusion
2025-09-13 18:34:15,513 - INFO - 🧪 GNN Backbone: Using default GraphAttentionNetwork branch
2025-09-13 18:34:15,513 - INFO - 🎯 Task Mode: Single classification endpoint 5
2025-09-13 18:34:15,513 - INFO - Configuration saved to: experiments/r1c3_single_cls_5_seed_42_20250913_183415/checkpoints/config.json
2025-09-13 18:34:15,513 - INFO - 🚀 Using preprocessed data from: data/data/processed
2025-09-13 18:34:15,513 - INFO - Loading LMDB dataset from: data/data/processed
2025-09-13 18:34:15,914 - INFO - Number of training batches: 2278
2025-09-13 18:34:15,915 - INFO - Number of validation batches: 2278
2025-09-13 18:34:15,915 - INFO - Number of test batches: 2278
2025-09-13 18:34:15,915 - INFO - Creating ToxD4C model...
2025-09-13 18:34:16,996 - INFO - Model created successfully. Total parameters: 100,932,036
2025-09-13 18:34:16,996 - INFO - Testing model forward pass...
2025-09-13 18:34:17,414 - INFO - Test output shapes:
2025-09-13 18:34:17,414 - INFO -   classification: torch.Size([16, 1])
2025-09-13 18:34:17,417 - INFO -   classification contains NaN: False
2025-09-13 18:34:17,417 - INFO -   classification contains Inf: False
2025-09-13 18:34:17,417 - INFO -   regression: torch.Size([16, 0])
2025-09-13 18:34:17,417 - INFO -   regression contains NaN: False
2025-09-13 18:34:17,417 - INFO -   regression contains Inf: False
2025-09-13 18:34:17,417 - INFO - Model forward pass test successful!
2025-09-13 18:34:18,091 - INFO - 🔁 Loaded checkpoint from: experiments/r1c3_multi_full_seed_42_20250913_152627/checkpoints/r1c3_multi_full_seed_42_best.pth
2025-09-13 18:34:18,092 - INFO - 🧩 Head-only fine-tuning: unfroze head for task 'Cardiotoxicity1' and froze trunk.
2025-09-13 18:34:18,093 - INFO - Starting training...
2025-09-13 18:34:18,093 - INFO - 
Epoch 1/3
2025-09-13 18:34:18,192 - INFO - Batch 0/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:19,168 - INFO - Batch 10/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:20,059 - INFO - Batch 20/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9610
2025-09-13 18:34:20,955 - INFO - Batch 30/2278: Loss=0.2615, Cls=0.2615, Reg=0.0000, Con=0.0000
2025-09-13 18:34:21,830 - INFO - Batch 40/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:22,701 - INFO - Batch 50/2278: Loss=1.5764, Cls=0.3881, Reg=0.0000, Con=3.9609
2025-09-13 18:34:23,579 - INFO - Batch 60/2278: Loss=1.4055, Cls=0.2172, Reg=0.0000, Con=3.9609
2025-09-13 18:34:24,450 - INFO - Batch 70/2278: Loss=1.2085, Cls=0.0202, Reg=0.0000, Con=3.9608
2025-09-13 18:34:25,281 - INFO - Batch 80/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:26,158 - INFO - Batch 90/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:26,996 - INFO - Batch 100/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:27,882 - INFO - Batch 110/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:28,755 - INFO - Batch 120/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9609
2025-09-13 18:34:29,612 - INFO - Batch 130/2278: Loss=3.3634, Cls=2.1751, Reg=0.0000, Con=3.9609
2025-09-13 18:34:30,459 - INFO - Batch 140/2278: Loss=1.1884, Cls=0.0000, Reg=0.0000, Con=3.9615
2025-09-13 18:34:31,338 - INFO - Batch 150/2278: Loss=1.4112, Cls=0.2228, Reg=0.0000, Con=3.9613
2025-09-13 18:34:32,203 - INFO - Batch 160/2278: Loss=2.3707, Cls=1.1824, Reg=0.0000, Con=3.9611
2025-09-13 18:34:33,058 - INFO - Batch 170/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9611
2025-09-13 18:34:33,935 - INFO - Batch 180/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9610
2025-09-13 18:34:34,796 - INFO - Batch 190/2278: Loss=1.7733, Cls=0.5850, Reg=0.0000, Con=3.9608
2025-09-13 18:34:35,643 - INFO - Batch 200/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:36,515 - INFO - Batch 210/2278: Loss=0.0326, Cls=0.0326, Reg=0.0000, Con=0.0000
2025-09-13 18:34:37,377 - INFO - Batch 220/2278: Loss=0.0004, Cls=0.0004, Reg=0.0000, Con=0.0000
2025-09-13 18:34:38,259 - INFO - Batch 230/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9610
2025-09-13 18:34:39,109 - INFO - Batch 240/2278: Loss=1.1882, Cls=0.0000, Reg=0.0000, Con=3.9608
2025-09-13 18:34:39,974 - INFO - Batch 250/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:40,816 - INFO - Batch 260/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:41,699 - INFO - Batch 270/2278: Loss=0.0749, Cls=0.0749, Reg=0.0000, Con=0.0000
2025-09-13 18:34:42,568 - INFO - Batch 280/2278: Loss=1.2461, Cls=0.0578, Reg=0.0000, Con=3.9611
2025-09-13 18:34:43,427 - INFO - Batch 290/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:44,274 - INFO - Batch 300/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9609
2025-09-13 18:34:45,143 - INFO - Batch 310/2278: Loss=1.1884, Cls=0.0000, Reg=0.0000, Con=3.9612
2025-09-13 18:34:45,993 - INFO - Batch 320/2278: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-13 18:34:46,873 - INFO - Batch 330/2278: Loss=1.1934, Cls=0.0051, Reg=0.0000, Con=3.9609
2025-09-13 18:34:47,743 - INFO - Batch 340/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9610
2025-09-13 18:34:48,626 - INFO - Batch 350/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9611
2025-09-13 18:34:49,490 - INFO - Batch 360/2278: Loss=1.3010, Cls=0.1128, Reg=0.0000, Con=3.9607
2025-09-13 18:34:50,364 - INFO - Batch 370/2278: Loss=1.1883, Cls=0.0000, Reg=0.0000, Con=3.9609
