2025-09-08 08:33:10,714 - INFO - 🔬 Starting experiment: r1c3_single_cls_8_seed_66
2025-09-08 08:33:10,714 - INFO - 📁 Experiment directory: experiments/r1c3_single_cls_8_seed_66_20250908_083310
2025-09-08 08:33:10,714 - INFO - 🎲 Random seed: 66
2025-09-08 08:33:10,714 - INFO - 🔒 Deterministic mode: True
2025-09-08 08:33:10,714 - INFO - Using device: cuda
2025-09-08 08:33:10,714 - INFO - Total GPU Memory: 25.16 GB
2025-09-08 08:33:10,733 - INFO - 🧪 Fusion: Using cross-attention dynamic fusion
2025-09-08 08:33:10,733 - INFO - 🧪 GNN Backbone: Using default GraphAttentionNetwork branch
2025-09-08 08:33:10,733 - INFO - 🎯 Task Mode: Single classification endpoint 8
2025-09-08 08:33:10,734 - INFO - Configuration saved to: experiments/r1c3_single_cls_8_seed_66_20250908_083310/checkpoints/config.json
2025-09-08 08:33:10,734 - INFO - 🚀 Using preprocessed data from: data/data/processed
2025-09-08 08:33:10,734 - INFO - Loading LMDB dataset from: data/data/processed
2025-09-08 08:33:23,946 - INFO - Number of training batches: 1139
2025-09-08 08:33:23,946 - INFO - Number of validation batches: 1139
2025-09-08 08:33:23,946 - INFO - Number of test batches: 1139
2025-09-08 08:33:23,946 - INFO - Creating ToxD4C model...
2025-09-08 08:33:24,937 - INFO - Model created successfully. Total parameters: 100,932,036
2025-09-08 08:33:24,937 - INFO - Testing model forward pass...
2025-09-08 08:33:25,419 - INFO - Test output shapes:
2025-09-08 08:33:25,419 - INFO -   classification: torch.Size([32, 1])
2025-09-08 08:33:25,421 - INFO -   classification contains NaN: False
2025-09-08 08:33:25,421 - INFO -   classification contains Inf: False
2025-09-08 08:33:25,422 - INFO -   regression: torch.Size([32, 0])
2025-09-08 08:33:25,422 - INFO -   regression contains NaN: False
2025-09-08 08:33:25,422 - INFO -   regression contains Inf: False
2025-09-08 08:33:25,422 - INFO - Model forward pass test successful!
2025-09-08 08:33:25,423 - INFO - Starting training...
2025-09-08 08:33:25,423 - INFO - 
Epoch 1/15
2025-09-08 08:33:25,685 - INFO - Batch 0/1139: Loss=1.4961, Cls=0.0000, Reg=0.0000, Con=4.9870
2025-09-08 08:33:27,893 - INFO - Batch 10/1139: Loss=2.1458, Cls=0.7065, Reg=0.0000, Con=4.7978
2025-09-08 08:33:29,948 - INFO - Batch 20/1139: Loss=1.4732, Cls=0.0000, Reg=0.0000, Con=4.9107
2025-09-08 08:33:31,987 - INFO - Batch 30/1139: Loss=1.4954, Cls=0.0000, Reg=0.0000, Con=4.9846
2025-09-08 08:33:34,065 - INFO - Batch 40/1139: Loss=1.4846, Cls=0.0000, Reg=0.0000, Con=4.9487
2025-09-08 08:33:36,240 - INFO - Batch 50/1139: Loss=2.1513, Cls=0.6694, Reg=0.0000, Con=4.9397
2025-09-08 08:33:38,328 - INFO - Batch 60/1139: Loss=1.5250, Cls=0.0000, Reg=0.0000, Con=5.0835
2025-09-08 08:33:40,421 - INFO - Batch 70/1139: Loss=1.4990, Cls=0.0000, Reg=0.0000, Con=4.9966
2025-09-08 08:33:42,532 - INFO - Batch 80/1139: Loss=1.3887, Cls=0.0000, Reg=0.0000, Con=4.6290
2025-09-08 08:33:44,574 - INFO - Batch 90/1139: Loss=2.2847, Cls=0.6897, Reg=0.0000, Con=5.3166
2025-09-08 08:33:46,666 - INFO - Batch 100/1139: Loss=1.3769, Cls=0.0000, Reg=0.0000, Con=4.5897
2025-09-08 08:33:48,959 - INFO - Batch 110/1139: Loss=1.5184, Cls=0.0000, Reg=0.0000, Con=5.0614
2025-09-08 08:33:51,099 - INFO - Batch 120/1139: Loss=1.3688, Cls=0.0000, Reg=0.0000, Con=4.5627
2025-09-08 08:33:53,175 - INFO - Batch 130/1139: Loss=1.4838, Cls=0.0000, Reg=0.0000, Con=4.9459
2025-09-08 08:33:55,264 - INFO - Batch 140/1139: Loss=2.4139, Cls=0.7446, Reg=0.0000, Con=5.5642
2025-09-08 08:33:57,347 - INFO - Batch 150/1139: Loss=2.0893, Cls=0.6951, Reg=0.0000, Con=4.6473
2025-09-08 08:33:59,476 - INFO - Batch 160/1139: Loss=2.2082, Cls=0.6910, Reg=0.0000, Con=5.0573
2025-09-08 08:34:01,571 - INFO - Batch 170/1139: Loss=2.1558, Cls=0.6110, Reg=0.0000, Con=5.1492
