2025-09-08 05:02:02,160 - INFO - 🔬 Starting experiment: r1c3_single_cls_7_seed_66
2025-09-08 05:02:02,161 - INFO - 📁 Experiment directory: experiments/r1c3_single_cls_7_seed_66_20250908_050202
2025-09-08 05:02:02,161 - INFO - 🎲 Random seed: 66
2025-09-08 05:02:02,161 - INFO - 🔒 Deterministic mode: True
2025-09-08 05:02:02,161 - INFO - Using device: cuda
2025-09-08 05:02:02,161 - INFO - Total GPU Memory: 25.16 GB
2025-09-08 05:02:02,177 - INFO - 🧪 Fusion: Using cross-attention dynamic fusion
2025-09-08 05:02:02,177 - INFO - 🧪 GNN Backbone: Using default GraphAttentionNetwork branch
2025-09-08 05:02:02,178 - INFO - 🎯 Task Mode: Single classification endpoint 7
2025-09-08 05:02:02,178 - INFO - Configuration saved to: experiments/r1c3_single_cls_7_seed_66_20250908_050202/checkpoints/config.json
2025-09-08 05:02:02,178 - INFO - 🚀 Using preprocessed data from: data/data/processed
2025-09-08 05:02:02,178 - INFO - Loading LMDB dataset from: data/data/processed
2025-09-08 05:02:06,808 - INFO - Number of training batches: 1139
2025-09-08 05:02:06,808 - INFO - Number of validation batches: 1139
2025-09-08 05:02:06,808 - INFO - Number of test batches: 1139
2025-09-08 05:02:06,808 - INFO - Creating ToxD4C model...
2025-09-08 05:02:07,827 - INFO - Model created successfully. Total parameters: 100,932,036
2025-09-08 05:02:07,827 - INFO - Testing model forward pass...
2025-09-08 05:02:08,326 - INFO - Test output shapes:
2025-09-08 05:02:08,326 - INFO -   classification: torch.Size([32, 1])
2025-09-08 05:02:08,329 - INFO -   classification contains NaN: False
2025-09-08 05:02:08,329 - INFO -   classification contains Inf: False
2025-09-08 05:02:08,329 - INFO -   regression: torch.Size([32, 0])
2025-09-08 05:02:08,329 - INFO -   regression contains NaN: False
2025-09-08 05:02:08,329 - INFO -   regression contains Inf: False
2025-09-08 05:02:08,329 - INFO - Model forward pass test successful!
2025-09-08 05:02:08,330 - INFO - Starting training...
2025-09-08 05:02:08,330 - INFO - 
Epoch 1/15
2025-09-08 05:02:08,596 - INFO - Batch 0/1139: Loss=1.4961, Cls=0.0000, Reg=0.0000, Con=4.9870
2025-09-08 05:02:10,719 - INFO - Batch 10/1139: Loss=2.1510, Cls=0.7118, Reg=0.0000, Con=4.7974
2025-09-08 05:02:12,761 - INFO - Batch 20/1139: Loss=1.4729, Cls=0.0000, Reg=0.0000, Con=4.9098
2025-09-08 05:02:14,776 - INFO - Batch 30/1139: Loss=1.4958, Cls=0.0000, Reg=0.0000, Con=4.9860
2025-09-08 05:02:16,803 - INFO - Batch 40/1139: Loss=1.4852, Cls=0.0000, Reg=0.0000, Con=4.9507
2025-09-08 05:02:18,967 - INFO - Batch 50/1139: Loss=2.2279, Cls=0.7468, Reg=0.0000, Con=4.9372
2025-09-08 05:02:21,038 - INFO - Batch 60/1139: Loss=1.5225, Cls=0.0000, Reg=0.0000, Con=5.0750
2025-09-08 05:02:23,100 - INFO - Batch 70/1139: Loss=1.5006, Cls=0.0000, Reg=0.0000, Con=5.0022
2025-09-08 05:02:25,176 - INFO - Batch 80/1139: Loss=1.4000, Cls=0.0000, Reg=0.0000, Con=4.6668
2025-09-08 05:02:27,208 - INFO - Batch 90/1139: Loss=2.2588, Cls=0.6864, Reg=0.0000, Con=5.2412
2025-09-08 05:02:29,277 - INFO - Batch 100/1139: Loss=1.3779, Cls=0.0000, Reg=0.0000, Con=4.5929
2025-09-08 05:02:31,529 - INFO - Batch 110/1139: Loss=1.5149, Cls=0.0000, Reg=0.0000, Con=5.0497
2025-09-08 05:02:33,613 - INFO - Batch 120/1139: Loss=1.3757, Cls=0.0000, Reg=0.0000, Con=4.5857
2025-09-08 05:02:35,688 - INFO - Batch 130/1139: Loss=1.4797, Cls=0.0000, Reg=0.0000, Con=4.9324
2025-09-08 05:02:37,720 - INFO - Batch 140/1139: Loss=2.2536, Cls=0.5868, Reg=0.0000, Con=5.5558
2025-09-08 05:02:39,763 - INFO - Batch 150/1139: Loss=2.0038, Cls=0.6142, Reg=0.0000, Con=4.6322
2025-09-08 05:02:41,862 - INFO - Batch 160/1139: Loss=2.1165, Cls=0.6011, Reg=0.0000, Con=5.0515
2025-09-08 05:02:43,901 - INFO - Batch 170/1139: Loss=2.1636, Cls=0.6113, Reg=0.0000, Con=5.1742
2025-09-08 05:02:46,017 - INFO - Batch 180/1139: Loss=1.5557, Cls=0.0000, Reg=0.0000, Con=5.1857
2025-09-08 05:02:48,072 - INFO - Batch 190/1139: Loss=1.4664, Cls=0.0000, Reg=0.0000, Con=4.8880
2025-09-08 05:02:50,158 - INFO - Batch 200/1139: Loss=2.3196, Cls=0.9187, Reg=0.0000, Con=4.6697
2025-09-08 05:02:52,279 - INFO - Batch 210/1139: Loss=2.3311, Cls=0.5706, Reg=0.0000, Con=5.8683
2025-09-08 05:02:54,399 - INFO - Batch 220/1139: Loss=1.4090, Cls=0.0000, Reg=0.0000, Con=4.6966
2025-09-08 05:02:56,482 - INFO - Batch 230/1139: Loss=1.4216, Cls=0.0000, Reg=0.0000, Con=4.7388
2025-09-08 05:02:58,517 - INFO - Batch 240/1139: Loss=1.4408, Cls=0.0000, Reg=0.0000, Con=4.8026
2025-09-08 05:03:00,632 - INFO - Batch 250/1139: Loss=2.3843, Cls=0.8932, Reg=0.0000, Con=4.9701
2025-09-08 05:03:02,700 - INFO - Batch 260/1139: Loss=2.4190, Cls=1.0257, Reg=0.0000, Con=4.6444
2025-09-08 05:03:04,775 - INFO - Batch 270/1139: Loss=1.4681, Cls=0.0000, Reg=0.0000, Con=4.8935
2025-09-08 05:03:06,849 - INFO - Batch 280/1139: Loss=1.4806, Cls=0.0000, Reg=0.0000, Con=4.9355
2025-09-08 05:03:08,901 - INFO - Batch 290/1139: Loss=1.8935, Cls=0.4072, Reg=0.0000, Con=4.9544
2025-09-08 05:03:10,948 - INFO - Batch 300/1139: Loss=1.4816, Cls=0.0000, Reg=0.0000, Con=4.9386
2025-09-08 05:03:12,985 - INFO - Batch 310/1139: Loss=1.4784, Cls=0.0000, Reg=0.0000, Con=4.9280
2025-09-08 05:03:15,026 - INFO - Batch 320/1139: Loss=1.5134, Cls=0.0000, Reg=0.0000, Con=5.0446
2025-09-08 05:03:17,064 - INFO - Batch 330/1139: Loss=0.0000, Cls=0.0000, Reg=0.0000, Con=0.0000
2025-09-08 05:03:19,460 - INFO - Batch 340/1139: Loss=1.4505, Cls=0.0000, Reg=0.0000, Con=4.8350
2025-09-08 05:03:21,555 - INFO - Batch 350/1139: Loss=1.6466, Cls=0.1866, Reg=0.0000, Con=4.8666
2025-09-08 05:03:23,596 - INFO - Batch 360/1139: Loss=1.5726, Cls=0.1486, Reg=0.0000, Con=4.7467
2025-09-08 05:03:25,606 - INFO - Batch 370/1139: Loss=2.0198, Cls=0.0000, Reg=0.0000, Con=6.7328
